Actual,Predicted_60_RF,Predicted_60_OLS,Predicted_80_OLS,Predicted_80_RF
21300,17361.16,18844.20468,24328.16272,17942.76
43438,34869.88,33852.14159,45711.94251,41459.54
26709,19038.79,22980.24466,27547.66031,27147.12
40000,13365.6,13163.86536,22511.56744,13567.85
17777,17306.38,20173.03056,17464.64001,18155.54
19591,14343.86,15675.06496,15559.11564,15580.34
26345,26447.33,27080.00231,28010.2275,30768.46
23461,17461.35,14687.7767,22336.29419,26375.45
29963,21676.73,21956.18182,28976.67572,29365.29
38588,21207.03,22648.11253,32437.3235,33596.66
14487,17012.28,14720.61199,14604.86786,16249.58
8496,11199.73,7284.056858,11322.91896,10869.32
28888,35262.52,28519.37951,33512.59015,31036.27
15700,16515.97,20592.75253,17746.3422,15420.15
21500,22453.29,23077.10866,21984.72546,20924.01
17500,17501.65,20398.58577,18848.30737,16039.21
12887,11909.49,16410.87288,13676.04867,11301.49
51995,30731.62,32494.31658,46796.46377,43549.3
23999,22682.01,26634.50653,29341.95805,29773.63
27508,22237.93,23539.22439,27560.57569,23049.72
16890,19914.82,21467.81091,15406.8221,17877.38
23988,27144.13,26180.93133,25543.62544,25326.41
9460,10978.83,8506.300552,10091.10384,14558.24
18495,26309,26452.87161,20329.98671,19678.64
29878,12497.99,12257.86686,27529.30383,26502.76
5995,9284.1,8287.521541,10241.9643,5998.19
11995,16032.57,19653.45161,11551.96978,14164.4
30999,26454.44,30253.12461,31396.62896,33703.64
4900,4957.43,-488.4531974,570.8943217,4899.77
29991,18178.25,22713.23887,32748.91425,31465.93
26774,19559.24,24677.34525,26105.9493,21285.75
11742,18881.82,21623.21024,14747.76892,15238.81
11750,18964.89,18000.9004,12692.56596,12490.75
18495,24261.24,25761.45562,17578.69687,22240.17
28697,23761.07,22238.90615,28480.87127,27282.92
18000,14370.69,16637.60335,20854.8391,19346.75
8795,14162.4,16236.53257,5706.643412,9694.73
7495,8391.43,5627.119977,7100.507766,11612.43
40997,35188.97,27315.84833,39733.14464,42498.22
28589,14538.81,20117.37978,27715.93499,16738.9
34899,21741.48,22918.07886,34992.73484,33222.34
2991,9657.89,9133.712235,8876.351974,7115.22
14775,18967.6,19956.06708,17077.72394,17262.28
35495,40906.92,32626.80922,36068.35851,36893.58
31494,25840.97,24810.57316,30079.80567,30096.39
23568,24434.03,23312.7002,21956.74557,18631.37
30500,30207.53,26936.07089,35399.62304,34721.07
7488,14450.98,12527.68519,9094.980069,10004.61
35837,36206.57,36132.50694,36773.96752,39469.05
10987,11784.73,7598.507505,10276.30806,11313.05
36000,38427.38,38734.43665,35215.58225,39495.95
7995,14787.63,13693.61467,1092.385348,11219.22
12890,18070.21,22393.89562,13974.2013,14373.98
7995,12559.2,9874.518119,11012.33181,10940.99
19000,17119.4,25878.18344,26595.7807,14545.48
63500,21486.02,24611.58092,55614.72655,62851.87
16697,22803.2,23455.85866,18190.67396,16865.27
29710,33220.29,35955.3831,36728.73872,34740.81
16982,20234.75,23884.72934,22224.7134,17907.9
9995,9068.75,8587.603917,8168.248773,10713.74
10684,19609.44,21522.89636,10450.10785,10394.37
11436,14523.87,16643.9367,13741.10224,13045.8
33894,30435.82,33393.71163,32969.69009,29683.84
22999,19152.85,21596.24416,23074.6252,22560.86
7990,10260.86,15664.47288,15811.87108,8482.84
12995,15490.95,15925.43408,14795.65995,13533.83
14584,13130.75,10394.69691,18242.32539,14442.49
25997,19920.01,25542.31218,27424.71962,17704.03
14999,11021.47,11697.60757,15658.94011,11997.42
32895,34592.57,34147.78298,34913.23079,35446.35
23888,16109.34,17353.8581,22333.5677,22424.69
23981,24198.49,24212.50962,22162.65383,23810.01
6999,15234.69,13849.06516,10196.91878,14170.64
6495,13281.89,5449.389555,4496.338764,7564.53
9000,11812.98,11044.9383,8991.476248,10545.78
9995,19880.84,12877.76175,9516.229563,13357.83
65978,38997.76,33494.35333,56487.50969,53461.37
16900,22921.12,26066.24787,17564.27558,16917.69
7995,8744.18,16451.99866,9776.690563,8404.77
38255,24126.94,22739.23164,31644.3069,32512.13
18970,20592.79,23128.31444,21251.74906,18621.4
28000,18222.07,23502.15447,30132.71326,29271.63
4478,9441.72,12177.69642,4983.994947,6747.91
16888,10082.84,11602.16674,14541.05144,9963.93
25995,37236.13,33644.64841,26117.49726,27018.26
32000,41026.42,31699.0685,30688.15794,34666.89
13999,23551.7,22088.36652,19037.50514,18463.8
8795,10262.65,8812.550928,3145.14313,10650.31
6995,14571.87,16440.56598,11413.42194,13487.64
19498,29525.25,23530.92708,25914.68031,24703.11
21390,35173.46,32003.02721,22104.43553,22010.26
22995,9882.25,11376.98148,24433.05972,13843.66
12989,18849.33,22674.53866,24939.34863,18551.91
18991,18227.6,17759.72311,22600.91213,20130.72
31800,28723.35,29029.84737,30741.39751,32223.42
6999,10469.14,6966.300582,9964.171935,8349.04
35545,25737.65,21096.45275,35680.92858,36274.43
12798,14079.34,15447.7659,12440.51736,15488.57
18192,23856.25,22324.38181,16918.30826,17796.16
14488,11182.86,11802.57684,15702.14651,12904.32
23999,17858.78,18875.81868,22466.06893,20954.54
12790,19628.36,22502.36966,16068.24882,14558.02
16288,17104.06,20192.23655,16943.08744,18348.74
14995,9555.75,10273.73885,4420.379601,9200
3300,10012.75,13711.40549,17176.91811,6859.79
16811,26018.83,21359.55634,16147.83678,18315.04
23599,12499.53,17520.05219,23039.81769,19291.79
23780,22486.95,22134.77191,23488.56406,22906.56
13990,16549.54,21566.60584,15659.4553,13768.4
13900,10798.61,21292.7507,23628.49964,13368.98
19995,21918.8,19756.20549,15379.48257,16927.82
15987,15951.42,16961.59716,13831.35792,15903.94
13500,13352.55,15581.79015,12202.63083,12834.82
24990,26074.71,28891.48252,29246.62177,28189.29
25000,25421.4,28698.33569,28721.05882,24106.58
19995,16654.82,17378.75063,19884.02875,17775.93
53999,57869.74,44759.103,45869.01204,65040.13
16995,20096.54,20545.06506,19871.0179,17875.98
31900,28130.02,27460.19008,31205.61221,29991.34
14220,20749.21,19537.83265,17677.25781,17357.04
6995,6789.21,7312.597479,8417.576065,4740.66
12442,17316.97,16221.27523,13247.71546,12510.05
22900,30404.63,27150.75612,23014.75942,26719.97
6451,12503.5,12442.69859,8474.25932,12897.62
28890,27852.69,29388.92655,31017.62929,28017.04
42505,45800.58,39362.96304,41483.89174,45280.91
9980,9851.1,8885.717912,10136.23652,10357.94
19295,19638.62,23215.27319,20357.72667,17804.5
10988,13704.09,14422.68995,11507.05292,12243.36
13879,16806.19,22504.40605,17427.34721,14896.66
5995,6266.24,1536.679357,2094.438892,5597.36
18950,23574.95,20815.1008,20448.32242,20242.09
37988,46538.41,42355.37811,41935.85846,54950.64
8787,15134.92,12281.17006,11767.14259,10778.75
11756,12464.76,14216.38595,8522.595601,10402.09
18995,16224.22,20912.19335,21688.21313,17793.04
15999,16964.94,20917.34263,12733.69397,11604.24
15962,26805,24171.99537,17551.23115,19249.67
7955,7734.91,7774.339909,4101.61204,10253.13
20100,22049.81,21426.13794,24686.61645,20427.25
21900,23946.8,24204.95683,20827.85461,20917.33
18800,22428.56,25682.78235,21945.09067,19221.98
17000,17247.51,16157.94285,18677.69659,17010.24
8397,13219.85,8733.815816,7968.899379,10690.3
10981,12870.51,9454.272304,13067.12875,12025.67
34500,31901.05,33858.83805,32999.12613,34616.06
244990,94049.57,157043.8537,168142.2036,74536.05
18500,9540.27,10139.1643,18552.15262,12887.96
30880,30815.3,29108.76405,30622.80024,28545.93
17600,18023.77,20759.37798,20287.41228,17553.01
8981,14526.49,13580.81933,7445.838826,11841.46
29558,25655.46,28226.08083,29319.16966,30363.99
51995,29039.36,32066.30417,43113.14433,39588.37
20995,34236.22,27799.13176,18656.05988,23814.08
17980,13117.67,8422.651402,16016.7951,12766.31
31425,29433.6,30861.62701,31406.63033,31821.57
54100,50774.26,44636.59396,44335.76742,49395.59
31665,22416.75,26525.0136,26845.28691,25914.17
19998,16054.96,18198.61807,20909.39054,18583.22
12400,14787.16,21675.28286,15166.18463,20130.54
8888,18697.5,14683.77432,17728.42423,11181.08
12499,17023.57,16129.61252,15685.38996,13933.74
11500,8198.36,7769.1881,9402.496829,7639.94
30900,32914.96,32363.38386,33313.32052,30906.53
33490,28553.14,33955.42603,30852.6422,32588.34
35900,27379.3,30504.04376,34800.71771,32714.79
14794,20817.39,22761.35788,16246.98886,15877.54
28495,21086.64,21369.65188,28142.44449,26499.19
12997,17892.32,21027.38269,12646.47052,14006.12
12000,16605.31,19996.00676,11351.16396,11548.42
10495,8484.92,11211.07465,5426.390169,9412.89
29995,36113.56,32160.41297,38958.50474,33856.21
15372,17698.44,20826.24103,16951.77277,16821.41
14404,10885.27,12297.34527,16169.20618,15020.87
18600,21787.53,19998.28124,21762.44795,21175.15
17900,22963.94,26651.02749,19803.49247,16885.89
26999,20271.62,21241.80512,27903.72199,26203.29
25995,23103.01,25942.08722,33618.44192,30470.09
5343,9986.24,5895.652405,4039.06859,8210.2
29985,15207.21,14959.65439,30675.85237,29417.1
11990,24209.24,23378.82809,11248.02888,17432.94
11994,18705.43,13691.47046,13408.86617,12096.23
12850,18473.3,21211.70831,15449.04558,14858.66
39994,46912.22,48062.44733,45972.75501,50335.88
35728,35188.61,30412.23448,32287.88453,30573.68
4490,12237.43,9533.075082,3374.234329,5977.93
52000,40445.45,33762.53703,27622.82983,35709.29
14850,15284.72,17733.13635,13925.76721,15083.72
35009,40442.58,33415.26717,35801.2552,36702.95
30992,19433.48,20651.44831,30851.2482,26669.23
8700,11557.22,11330.97668,12039.34039,10288.62
17900,13611.86,19337.3422,23473.99885,17995.22
13850,22484.4,16839.01128,12364.38055,15123.66
33495,36530.12,30963.04766,32907.61523,32241.96
16573,21651.74,22415.16923,18954.95626,16408.43
21372,11526.24,13090.68658,19099.58631,13687.45
16788,22676.25,23800.54074,20160.80496,20467.63
25995,21553.71,22140.91318,25303.62209,26209.66
12000,17732.9,19461.07724,13220.57251,12221.39
6500,14705.67,10139.05741,6448.497118,7776.62
12977,21833.65,21651.06418,16092.44575,14526.84
10990,15788.88,16897.72591,18120.22623,15698.73
16888,17147.56,20232.66392,16884.59288,17780.23
10778,9012.13,11053.42763,12029.58672,10503.25
13600,15401.79,17602.44136,10580.81743,14743.86
18385,10774.49,10640.47094,21399.77763,14483.82
44477,42943.95,39604.50549,41246.36598,44360.63
20359,18738.42,20261.17663,21721.31152,20684.45
9500,11659.71,11749.44228,5322.879841,9662.36
17640,16914.46,17075.65078,18085.38518,16540.42
21319,17742.94,21341.27522,23087.44517,16194.06
10500,18492.55,22097.10574,16133.49004,20904.83
21345,17254.76,24061.16428,26217.06828,11523.55
39395,40644.97,30218.47074,40254.25828,39339.93
19054,16220.37,17100.42916,16947.23657,13860.31
6475,4233.78,7679.523783,4204.50407,4978.79
7900,9976.91,12054.75307,7365.565518,9228.13
36073,50208.93,37524.32936,33611.48516,42556.74
23999,14647.03,19589.35469,26318.46538,15918.41
6900,16737.37,16544.74681,8710.794894,10462.96
33492,39165.99,36866.20908,37900.95211,37317.84
18988,19318.43,22956.86118,19865.22557,17812.33
44995,29342.69,30680.91164,41182.29307,27769.8
31000,24556.69,25269.44312,26660.33383,24726.11
51400,50257.81,42265.53051,43903.40427,49770.06
6978,6897.29,3484.010467,-142.8561635,8446.69
29515,27664.67,30161.90313,28386.67002,26713.44
17395,25350.58,26384.51588,19525.00259,19487.44
45865,37625.39,35835.2301,48160.48011,58577.24
19320,16566.44,21199.24845,21725.66672,17995.34
16400,24184.1,21606.75491,18509.41081,16977.9
89900,53418.68,48087.52055,48520.87786,52023.08
34933,37820.65,28126.47028,31197.34997,41881.44
11675,22686.21,22612.88789,13058.29796,13355.78
20995,14489.34,17933.8633,18749.82079,19236.09
23800,21090.86,26042.79835,22396.3504,23478
32495,40104.8,27665.67985,30832.0508,25985.24
11484,21382.79,22221.85143,16316.35913,16350.18
32890,37713.58,30565.86662,29941.1386,30957.3
35999,40954.97,36089.67393,35262.63616,37392.93
19995,22267.72,22504.76218,26375.14361,20025.4
40891,39019.58,38398.77814,40186.44028,42263.92
26492,34198.71,32950.81523,28305.71225,36585.03
30798,28592.31,31441.66712,31990.11594,27889.78
9790,23564.74,17584.17954,12752.81067,22675.55
18497,24870.79,21299.96029,19055.4544,18525.69
5998,8548.82,5283.280209,1267.979678,7802.72
37980,27441.55,31059.33302,36884.74262,30883.82
8498,19500.54,15819.41358,11998.99663,12929.93
9999,18127.99,25315.0867,26324.98849,19145.18
21997,24034.07,23341.80748,25735.27498,24857.41
35922,31326.18,31730.34148,32794.83101,31658.25
10850,12433.46,10061.77906,8397.148362,10165.55
31995,37239.36,33891.46985,31956.66959,31707.2
3995,6287.03,2345.713347,1317.273566,4278.75
16995,16363.11,21395.89237,18138.94418,14705.21
11950,8468.95,11060.92349,12058.29094,13572.32
32500,27213.55,25746.79655,31330.53386,29991.97
21000,10353.46,10090.218,17584.91419,17855.81
28900,15153.85,14850.30937,27473.34021,24121.59
11995,11874.05,11151.7476,11226.82067,11301.35
17275,19126.02,22615.81754,19985.85276,18232.36
26321,38430.23,26502.71262,24090.26876,26531.54
18991,12677.53,16454.58848,19890.44857,16022.67
9995,20815.91,13609.14118,13965.48387,13337.65
16750,22674.05,22692.43837,21477.51164,19001.89
11991,27689.55,16725.77297,12529.23331,13171.01
9989,10625.75,7903.244009,10764.62796,8757
29941,33397.21,31647.91774,32547.56311,31018.11
40893,26960.7,25875.04397,38016.02018,36219.81
7988,10217.83,10299.09204,9234.491043,8767.6
19900,19831.08,21336.07682,22074.50022,17381.56
33694,22147.36,26381.82275,29451.16828,27817.4
22990,20265.89,21832.03908,20124.95116,20864.46
21397,22403.03,22639.40734,24799.64725,22432.96
26000,19434.12,21952.27602,27958.50666,21492.81
12988,18021.11,20581.95573,14612.70089,16616.46
16811,13586.13,20046.06907,21297.43927,15552.42
12999,12184.06,11168.52601,14162.78196,13668.46
17872,18806.56,20206.76185,17773.92522,17505.43
16999,24360.07,20801.46053,18262.64824,16863.23
14000,18215.87,15936.1455,16054.24977,11844.41
30997,27930.79,32623.03556,27192.00245,28984.73
28000,27144.32,27678.39352,29216.22278,29981.78
9000,20020.95,22005.20163,9442.915445,12855.64
22495,27620.66,27340.89168,25534.88403,25575.73
25494,22762.5,24483.75552,24865.23232,25260.15
31488,22291.59,23730.05075,36795.6333,40057.17
14919,18340.44,16257.74853,14682.57461,15542.77
33199,28300.57,28397.39204,25560.04599,25493.37
8500,6626.32,18423.45927,6788.513006,9629.32
17250,14444.9,12947.86447,19173.84129,13209.75
7995,5278.38,-6247.067745,-3459.143013,4718.79
27492,29155.5,24434.78492,26182.9817,25820.07
54500,50085.98,43046.8911,44989.44824,49316.99
22995,20779.53,23766.22145,22923.06606,18925.02
23500,26381.78,24845.4328,22059.69438,22731
10216,8434.6,5617.176195,9443.427306,7446.91
9000,11195.77,11146.93864,7084.227368,12128.96
11114,11417.72,10514.52448,9896.398615,11410.1
13892,25708.07,16734.81515,10049.25271,13340.37
15500,19960.11,22279.46717,16228.64571,15077.17
15975,31477.56,21074.14286,14583.90112,16087.25
28999,14644.94,17439.11376,28341.06675,28459.49
21990,16804.11,20028.48106,20937.13807,21069.18
26990,34671.61,26849.51747,26623.16943,32109.6
16499,17789.35,21950.8206,17078.05506,15780.64
15595,30707.31,25213.03739,14166.78161,17290.4
8995,7844.18,10098.31112,5552.776299,10413.35
14495,15816.35,22867.66788,14864.4068,15234.07
24146,24770.47,24301.12453,24734.14763,22580.44
6995,9034.49,17349.96303,6757.742722,6384.97
26800,19607.5,22385.63134,31045.60189,26120.07
14490,12632.41,12739.99088,10744.68221,13093.76
9995,9335.41,7190.161962,5899.915151,10607.79
19870,15851.71,19489.3412,23324.38355,14984.82
17498,27837.75,24526.28718,22709.77905,22111.57
13989,21795.5,23964.67309,16543.29952,18576.18
12995,9626.75,11059.52352,13501.43109,11393.84
29084,21017.53,22697.84639,29883.61022,21008.01
31108,37032.88,28474.71258,23236.67466,28753.69
7998,12408.18,20676.76785,9279.314968,9174.75
4495,8677.19,9262.142594,5787.969098,6884.94
40992,28317.4,36587.62115,40093.47832,42473.56
14695,20073.71,23954.89359,13599.14104,13679.61
33998,29889.63,31344.88163,31822.15646,30910.28
10995,16408.81,13892.91526,10879.20761,10138.12
12983,21966.38,21615.18938,18564.37777,20792.06
9993,17182.34,15870.5768,12415.40906,9806.8
19999,15511.54,11275.68907,18442.2271,15918.37
4800,4618.85,9439.422634,4706.068834,6701.26
14989,19015.17,19518.22985,15736.0556,15463.22
25989,29389.23,27729.37568,27163.1901,25442.67
13994,22875.35,23361.84868,15831.40916,12659.78
5995,9192.97,10542.67247,8198.535459,9909.87
27926,19272.91,23431.40581,29978.66318,29236.39
21750,20804.3,22530.36864,22708.2445,22112.87
17889,12915.29,12663.8751,19329.38772,21469.19
30995,19018.5,17824.95604,26216.77298,24605.7
30995,29244.93,29152.08912,30405.78728,28796.35
19990,14430.32,15645.34328,19880.60265,19085.16
9987,11220.14,11431.30908,9411.392362,10183.83
17985,18937.32,23313.16864,16733.95153,18685.98
42999,40956.82,36452.73793,37035.06681,34735.81
11995,22691.43,23093.27002,13156.79881,11950.68
26700,20316.81,18350.17921,27239.93669,24660.93
18000,21952.82,20169.23911,16568.71318,16268.48
20562,17362.33,17924.68696,19823.35895,19252.94
21866,24562.63,25590.08408,25716.36637,23091.68
14981,17230.73,17289.81015,15689.6098,15644.13
7775,9595.34,17464.83027,9960.147884,7644.35
17359,20936.05,17116.00249,23856.9317,19970.32
18991,27388.96,22360.16183,19799.9919,16344.86
6999,5768.49,5552.172691,5245.837891,5970.57
8644,16860.95,18877.88648,7038.292572,11058.87
19899,15776.71,21413.67958,17919.97774,19020.24
19410,28837.03,19195.24132,15078.64297,25165.12
16988,31600.57,27843.35923,17274.89377,18582.39
28900,25188.91,30105.35297,29800.08065,25862.25
47000,46137.45,36386.38545,38788.73541,44831.18
8989,8353.33,5975.042206,14337.78052,7767.5
8300,15359.73,13508.2783,8989.609203,11647.93
25990,19402.55,19390.20081,28520.37493,27301.33
9991,19473.24,15446.96045,9002.686409,12188.39
14995,12755.13,12301.18635,12241.90687,12144.15
22092,16013.76,23518.63506,16585.52451,15803.96
12995,12462.48,12579.63842,17112.70588,13863.19
22499,37952.33,31708.67679,29851.17879,30375.5
30995,27304.78,30415.28652,38255.12904,31681.02
30999,34917.17,32320.74005,32710.44095,33084.59
18997,20214.92,18924.84033,16863.21347,15063.77
18000,18917.99,13948.07475,16767.94452,13065.3
18100,23346.25,23373.56341,20543.88373,18056.21
22850,18450.87,18020.82883,21635.73768,21729.73
33995,38344.45,31154.39479,39657.30765,40881.86
42777,34430.46,35196.78791,34696.82698,31172.12
6995,10493.97,9251.79706,5485.289183,11455.73
13470,20994.48,24189.34691,17670.1116,17760.63
70230,61493.18,47469.29231,48980.40697,61315.44
